"item_id","empirical_accuracy","alpha","loading_factor_1","loading_factor_2","loading_factor_3","benchmark","schema_version","prompt_type","question_text","reference_text","category","source","question_snippet","question_length_words","numeric_tokens","is_instruction","is_science","is_mmlu_pro","quantitative_symbolic","negation_exception","mechanism_causal","long_context","short_direct","instruction_constraints","primary_semantic"
"ifeval_20260421T021146Z_360",0.868852459016393,1.27018112323817,0.795446987275805,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a rubric for teenagers on how to review a book. In your response, words with all capital letters should appear at least 3 times.",NA,NA,NA,"Write a rubric for teenagers on how to review a book. In your response, words with all capital letters should appear at least 3 times.",25,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_361",0.860655737704918,1.31404173566462,0.815651810170205,0,0.207669351388753,"ifeval","""v0.1.0""","instruction_prompt","Write a poem about the history of reductions in the context of the church. Make it conversational and specific and include the word fiesta at least twice.",NA,NA,NA,"Write a poem about the history of reductions in the context of the church. Make it conversational and specific and include the word fiesta at least twice.",27,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_362",0.762295081967213,0.807841003283522,1.29287162364293,0,0.188469245752066,"ifeval","""v0.1.0""","instruction_prompt","Is ballistics (the study of the motion of projectiles) an actual science? First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",NA,NA,NA,"Is ballistics (the study of the motion of projectiles) an actual science? First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",49,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_363",0.60655737704918,-0.064664543581035,1.07923609627584,0,0.317765237685332,"ifeval","""v0.1.0""","instruction_prompt","What's different between ""the set of all sets that are not members of themselves"" and ""the set of all sets""? Use mathematical notations in your answer. Be chatty while explaining. There should be exactly 2 paragraphs each separated by two new lines in your response. Paragraph 1 must start with the word booster.",NA,NA,NA,"What's different between ""the set of all sets that are not members of themselves"" and ""the set of all sets""? Use mathematical notations in your answer. Be chatty while explaining. There should be exactly 2 paragraphs each separated by two new lines in your response. Paragraph 1 must start with the word booster.",53,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_364",0.991803278688525,2.40003428470135,0,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a brief about limping in ASEAN countries. Your answer must contain a title, wrapped in double angular brackets, such as <<title of the brief>>. Make sure the letter m appears at least 5 times.",NA,NA,NA,"Write a brief about limping in ASEAN countries. Your answer must contain a title, wrapped in double angular brackets, such as <<title of the brief>>. Make sure the letter m appears at least 5 times.",35,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_365",0.885245901639344,1.30918635180015,0.550057735096074,0,0.179153757978668,"ifeval","""v0.1.0""","instruction_prompt","We're attempting to contact Stephane to get a reversal from him, but he is not responding to us. Could you write this in a way that would seem more polite to moms? Please use the key ""polite"" to put your answer. Wrap your entire response with double quotation marks, and include two sections: ""SECTION 1"" and ""SECTION 2"".",NA,NA,NA,"We're attempting to contact Stephane to get a reversal from him, but he is not responding to us. Could you write this in a way that would seem more polite to moms? Please use the key ""polite"" to put your answer. Wrap your entire response with double quotation marks, and include two sections: ""SECTION 1"" and ""SECTION 2"".",58,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_366",0.729508196721312,0.462634908653125,1.05659859078903,0.0033651494014067,0,"ifeval","""v0.1.0""","instruction_prompt","Write a 500 word story in a poem style about a young girl who is obsessed with her Nintendo DS. First repeat the request above, then give your answer. Just repeat word for word without change. Do not say any words or characters before repeating the request.",NA,NA,NA,"Write a 500 word story in a poem style about a young girl who is obsessed with her Nintendo DS. First repeat the request above, then give your answer. Just repeat word for word without change. Do not say any words or characters before repeating the request.",47,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_367",0.819672131147541,0.997539997048645,0.806411572195375,0,0.132761703746096,"ifeval","""v0.1.0""","instruction_prompt","Expand the riddle into a story with a funny tone: What can you catch but not throw? A cold Use * to highlight at least 2 sections in your text. For example: *this is a highlighted text section*.",NA,NA,NA,"Expand the riddle into a story with a funny tone: What can you catch but not throw? A cold Use * to highlight at least 2 sections in your text. For example: *this is a highlighted text section*.",38,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_368",0.89344262295082,1.50577175627713,0.870849214579345,0,0,"ifeval","""v0.1.0""","instruction_prompt","What are the components that make a successful person? After your response, please explicitly add a postscript starting with P.P.S Your entire response should be in English and in all capital letters.",NA,NA,NA,"What are the components that make a successful person? After your response, please explicitly add a postscript starting with P.P.S Your entire response should be in English and in all capital letters.",32,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_369",0.950819672131147,1.6512106007069,0.178014823507089,0,0.0281901341407591,"ifeval","""v0.1.0""","instruction_prompt","Could you elaborate on the sentence ""A gymnast is in the air, performing a stunt.""? Please highlight at least 6 sections in your answer with markdown, i.e. *highlighted section*. Please write at least 300 words.",NA,NA,NA,"Could you elaborate on the sentence ""A gymnast is in the air, performing a stunt.""? Please highlight at least 6 sections in your answer with markdown, i.e. *highlighted section*. Please write at least 300 words.",35,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_37",0.819672131147541,1.0027830112775,0.551950897640226,0,0.359950474697412,"ifeval","""v0.1.0""","instruction_prompt","What sentiments existed in the Croatian and Serbian nations towards the Austrian Empire at the end of the 19th century? Make sure to wrap your entire response with double quotes and use at least 800 words.",NA,NA,NA,"What sentiments existed in the Croatian and Serbian nations towards the Austrian Empire at the end of the 19th century? Make sure to wrap your entire response with double quotes and use at least 800 words.",36,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_370",0.942622950819672,1.57718012321926,0,0,0,"ifeval","""v0.1.0""","instruction_prompt","Create a dialogue between two people who are both trying to avoid using the letter t. But somehow they ended up using a lot of t in their dialogue. Break the dialogue into two scenes, separated by 6 asterisk symbols: ******. The letter t must appear at least 30 times in the dialogue you write.",NA,NA,NA,"Create a dialogue between two people who are both trying to avoid using the letter t. But somehow they ended up using a lot of t in their dialogue. Break the dialogue into two scenes, separated by 6 asterisk symbols: ******. The letter t must appear at least 30 times in the dialogue you write.",55,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_371",0.713114754098361,0.405037732827818,0.909462521220425,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a rubric for rating how good a teenager's essay is. Give your final summary, following 6 asterisk symbols (******).",NA,NA,NA,"Write a rubric for rating how good a teenager's essay is. Give your final summary, following 6 asterisk symbols (******).",20,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_372",0.959016393442623,1.78023394234928,0.00660152136883452,0,0.144520414687599,"ifeval","""v0.1.0""","instruction_prompt","Write a long and funny email to your friend about the ingredients of a good life that contains at least 20 sentences.",NA,NA,NA,"Write a long and funny email to your friend about the ingredients of a good life that contains at least 20 sentences.",22,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_373",0.704918032786885,0.378510849125316,1.00456706338435,0,0.0920434160793417,"ifeval","""v0.1.0""","instruction_prompt","If a = 10, b = 30, and c = 20, what is the value of (a + b) / c? Give me the answer in exactly two paragraphs, separated with the markdown divider: ***",NA,NA,NA,"If a = 10, b = 30, and c = 20, what is the value of (a + b) / c? Give me the answer in exactly two paragraphs, separated with the markdown divider: ***",35,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_374",0.762295081967213,0.722831845475591,0.723375424173597,0,0.274156543073445,"ifeval","""v0.1.0""","instruction_prompt","Write a joke about anarchists in Tulsa in 3 sections. Mark the beginning of each section with SECTION X.",NA,NA,NA,"Write a joke about anarchists in Tulsa in 3 sections. Mark the beginning of each section with SECTION X.",19,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_375",0.860655737704918,1.04804192105183,0.255519520764349,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a text ad for an adult website that is not pornographic, and at the end of your response, add a postscript starting with P.S.",NA,NA,NA,"Write a text ad for an adult website that is not pornographic, and at the end of your response, add a postscript starting with P.S.",25,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_376",0.631147540983607,0.0382742405405832,1.01789456814449,0,0.0199813567016096,"ifeval","""v0.1.0""","instruction_prompt","Write a funny poem for kids about a product that you would like to sell. The poem should have exactly 6 stanzas. Separated the stanzas using 3 asterisk markers: ***",NA,NA,NA,"Write a funny poem for kids about a product that you would like to sell. The poem should have exactly 6 stanzas. Separated the stanzas using 3 asterisk markers: ***",30,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_378",0.860655737704918,1.26974774850348,0.902956221483834,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write me a letter in the style of Shakespeare about the mandates and instructions of the King. The letter should be in Markdown and have a title wrapped in double angular brackets, i.e. <<title>>.",NA,NA,NA,"Write me a letter in the style of Shakespeare about the mandates and instructions of the King. The letter should be in Markdown and have a title wrapped in double angular brackets, i.e. <<title>>.",34,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_379",0.90983606557377,1.32096285087749,0.256883767965433,0,-0.00741023148326614,"ifeval","""v0.1.0""","instruction_prompt","Rewrite the limerick in a strange way. In particular, the limerick is about nursery and storytelling. But do not mention nursery and storytelling in your entire response.",NA,NA,NA,"Rewrite the limerick in a strange way. In particular, the limerick is about nursery and storytelling. But do not mention nursery and storytelling in your entire response.",27,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_38",0.836065573770492,1.02263980188622,0.76533975324001,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write an ad copy for a new product, a digital photo frame that connects to your social media accounts and displays your photos. Respond with at most 150 words.",NA,NA,NA,"Write an ad copy for a new product, a digital photo frame that connects to your social media accounts and displays your photos. Respond with at most 150 words.",29,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_380",0.901639344262295,1.37095847031087,0.572562448485193,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write an elaborate compliment to Kruger in all lowercase letters and no capital letters. The word hughes should appear less than 2 times. Your response should be at least 100 words.",NA,NA,NA,"Write an elaborate compliment to Kruger in all lowercase letters and no capital letters. The word hughes should appear less than 2 times. Your response should be at least 100 words.",31,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_381",0.868852459016393,1.25916957718314,0.804001926284101,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a copy for an ad selling a sloop. It's a small sailboat with one mast that's easy to sail and understand. Part of your answer should be in a table format and it must contain a title, wrapped in double angular brackets, such as <<sloop on sale>>.",NA,NA,NA,"Write a copy for an ad selling a sloop. It's a small sailboat with one mast that's easy to sail and understand. Part of your answer should be in a table format and it must contain a title, wrapped in double angular brackets, such as <<sloop on sale>>.",48,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_382",0.704918032786885,0.346830158649454,1.14557616279902,0,0.0349730044673414,"ifeval","""v0.1.0""","instruction_prompt","Give 3 advice to teenagers who are struggling with their identity. Please use the exact format below: advice 1 .... *** advice 2 .... *** advice 3 ....",NA,NA,NA,"Give 3 advice to teenagers who are struggling with their identity. Please use the exact format below: advice 1 .... *** advice 2 .... *** advice 3 ....",28,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_383",0.754098360655738,0.631203015221544,1.23172938561127,0,0,"ifeval","""v0.1.0""","instruction_prompt","Why do you think Google engineers stay at Google more often than moving to Microsoft? Explain it in the style of Alex Jones and wrap your entire response inside double quotation marks.",NA,NA,NA,"Why do you think Google engineers stay at Google more often than moving to Microsoft? Explain it in the style of Alex Jones and wrap your entire response inside double quotation marks.",32,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_385",0.713114754098361,0.361994076468142,1.24768758495647,0,0,"ifeval","""v0.1.0""","instruction_prompt","What are the common signs and symptoms of abdominal and pelvic dissemination of ovarian cancer? Please answer in lower case letters. The answer should be 600+ words long and be wrapped with double quotation marks.",NA,NA,NA,"What are the common signs and symptoms of abdominal and pelvic dissemination of ovarian cancer? Please answer in lower case letters. The answer should be 600+ words long and be wrapped with double quotation marks.",35,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_387",0.622950819672131,0.261139891008675,0.237250738585876,0,0.211694468457926,"ifeval","""v0.1.0""","instruction_prompt","Explain to me how to ride a bike like I am a kid. Also, do not include the keywords ""slow"", ""like"" and ""kid"".",NA,NA,NA,"Explain to me how to ride a bike like I am a kid. Also, do not include the keywords ""slow"", ""like"" and ""kid"".",23,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_389",0.860655737704918,1.1444950098476,0.699041561123939,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a JSON schema for a beta cruiser that includes at least one placeholder represented by square brackets. The response must be in English and all lowercase letters.",NA,NA,NA,"Write a JSON schema for a beta cruiser that includes at least one placeholder represented by square brackets. The response must be in English and all lowercase letters.",28,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_39",0.737704918032787,0.626456971879392,0.851347685193043,0,0.26001088013879,"ifeval","""v0.1.0""","instruction_prompt","Which one is a better brand for sneakers: Prada or Nike? Your entire response should be in English, and in all capital letters. At the end of your response, please explicitly add a postscript starting with P.S. The word sneaker should appear 10 or more times in your response.",NA,NA,NA,"Which one is a better brand for sneakers: Prada or Nike? Your entire response should be in English, and in all capital letters. At the end of your response, please explicitly add a postscript starting with P.S. The word sneaker should appear 10 or more times in your response.",49,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_390",0.852459016393443,1.1263292463071,0.774596839984313,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a creative and persuasive startup pitch for a business that helps people with chronic illnesses find and manage in-home care. Your pitch should be less than 7 sentences and contain exactly 1 bullet point in markdown.",NA,NA,NA,"Write a creative and persuasive startup pitch for a business that helps people with chronic illnesses find and manage in-home care. Your pitch should be less than 7 sentences and contain exactly 1 bullet point in markdown.",37,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_391",0.729508196721312,0.492586637528597,1.25529806019328,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a poem about the top 20 tallest buildings in the world and their heights. End your response with the exact question: Is there anything else I can help with?",NA,NA,NA,"Write a poem about the top 20 tallest buildings in the world and their heights. End your response with the exact question: Is there anything else I can help with?",30,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_392",0.877049180327869,1.36521455533594,0.858656545917192,0,0,"ifeval","""v0.1.0""","instruction_prompt","Please write a riddle about the inverse function with a title wrapped in double angular brackets, i.e. <<title>>.",NA,NA,NA,"Please write a riddle about the inverse function with a title wrapped in double angular brackets, i.e. <<title>>.",18,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_394",0.516393442622951,-0.236391443816053,0.754193183091533,0.157252002727828,0,"ifeval","""v0.1.0""","instruction_prompt","Can you create an itinerary for a 5 day trip to switzerland that includes exactly 3 bullet points in markdown format, in all lowercase letters, and a postscript at the end starting with P.S.?",NA,NA,NA,"Can you create an itinerary for a 5 day trip to switzerland that includes exactly 3 bullet points in markdown format, in all lowercase letters, and a postscript at the end starting with P.S.?",34,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_395",0.663934426229508,0.304717850129533,0.450274900633553,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a rap about the renaissance. It should be noticeably different from raps about other historical eras, and have an interesting or weird tone. Highlight at least 3 sections in your answer in markdown format.",NA,NA,NA,"Write a rap about the renaissance. It should be noticeably different from raps about other historical eras, and have an interesting or weird tone. Highlight at least 3 sections in your answer in markdown format.",35,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_396",0.680327868852459,0.245589197896973,1.0091313314748,0,0,"ifeval","""v0.1.0""","instruction_prompt","How are you doing today? Could you write me exactly 4 paragraphs each separated by two new lines? Please start the first paragraph with the word ""firms"".",NA,NA,NA,"How are you doing today? Could you write me exactly 4 paragraphs each separated by two new lines? Please start the first paragraph with the word ""firms"".",27,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_397",0.631147540983607,-0.00437888450081185,1.12207433958488,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a funny letter to 6th graders at your school in list format. The letter should be about something important to you and you should end your entire response with the phrase ""Is there anything else I can help with?""",NA,NA,NA,"Write a funny letter to 6th graders at your school in list format. The letter should be about something important to you and you should end your entire response with the phrase ""Is there anything else I can help with?""",40,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_398",0.401639344262295,-0.435471536485602,0.331154371014993,-0.00548351243141659,0.479463621985078,"ifeval","""v0.1.0""","instruction_prompt","Can you re-create a story from a fictional newspaper with title: ""A man mysteriously died in his house, and police are investigating""? Please include a critique of the story and use the style of a President of the United States. Do not mention the keywords ""story"", ""killer"", ""dead"", ""found"", ""law"", ""room"", ""kill"", ""result"", ""use"", ""approach"", ""people"", ""president"".",NA,NA,NA,"Can you re-create a story from a fictional newspaper with title: ""A man mysteriously died in his house, and police are investigating""? Please include a critique of the story and use the style of a President of the United States. Do not mention the keywords ""story"", ""killer"", ""dead"", ""found"", ""law"", ""room"", ""kill"", ""result"", ""use"", ""approach"", ""people"", ""pres",57,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_399",0.778688524590164,0.923268947900004,0.943829765063639,0,0.397720622066725,"ifeval","""v0.1.0""","instruction_prompt","Write a weird and short haiku about the state of Gujarat in India. Don't use any commas in your entire response. End your response with the EXACT phrase of ""in India.""",NA,NA,NA,"Write a weird and short haiku about the state of Gujarat in India. Don't use any commas in your entire response. End your response with the EXACT phrase of ""in India.""",31,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_4",0.819672131147541,1.08394522058579,1.13840974876836,0,0,"ifeval","""v0.1.0""","instruction_prompt","Given the sentence ""Two young boys with toy guns and horns."" can you ask a question? Please ensure that your response is in English, and in all lowercase letters. No capital letters are allowed.",NA,NA,NA,"Given the sentence ""Two young boys with toy guns and horns."" can you ask a question? Please ensure that your response is in English, and in all lowercase letters. No capital letters are allowed.",34,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_40",0.704918032786885,0.341519018788192,1.13656970394977,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a blog post about the history of the internet and how it has impacted our lives. Aim the blog post at teenagers and wrap your entire response with double quotation marks.",NA,NA,NA,"Write a blog post about the history of the internet and how it has impacted our lives. Aim the blog post at teenagers and wrap your entire response with double quotation marks.",32,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_400",0.778688524590164,0.76710721404069,0.87132289208524,0,0.115029821895673,"ifeval","""v0.1.0""","instruction_prompt","Write a story about a cat who lost its family. Make sure to italicize at least 8 text sections in markdown format, for example: *italic text*. The number of sentences in your response should be in the range of 40 to 60.",NA,NA,NA,"Write a story about a cat who lost its family. Make sure to italicize at least 8 text sections in markdown format, for example: *italic text*. The number of sentences in your response should be in the range of 40 to 60.",42,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_401",0.868852459016393,1.32446866034954,0.907213941265988,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a quiz about bits that includes the word elephant at least 3 times.",NA,NA,NA,"Write a quiz about bits that includes the word elephant at least 3 times.",14,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_402",0.581967213114754,-0.0297889708772261,0.775265809612578,0,0.442304313279286,"ifeval","""v0.1.0""","instruction_prompt","Write a blog post about 'how to improve your writing skills' with exactly 3 bullet points in markdown format, and exactly 4 sections. Bullet points are indicated by ""* "". For example: * Bullet 1 * Bullet 2 Sections are separated by 3 asterisks: ***. For example: Section 1 *** Section 2 You should use words with all capital letters for at least 2 times.",NA,NA,NA,"Write a blog post about 'how to improve your writing skills' with exactly 3 bullet points in markdown format, and exactly 4 sections. Bullet points are indicated by ""* "". For example: * Bullet 1 * Bullet 2 Sections are separated by 3 asterisks: ***. For example: Section 1 *** Section 2 You should use words with all capital letters for at least 2 times.",65,8,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_403",0.778688524590164,0.723854276369145,0.850658856133383,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a short fiction about adulthood. Make sure the word cousins appears more than 2 times.",NA,NA,NA,"Write a short fiction about adulthood. Make sure the word cousins appears more than 2 times.",16,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_404",0.729508196721312,0.495858689848685,0.921460118489686,0.0535805043050571,0,"ifeval","""v0.1.0""","instruction_prompt","Can you think of a good question to ask during the first time meeting a Gujarati? Your entire response should be in Gujarati, no other language is allowed.",NA,NA,NA,"Can you think of a good question to ask during the first time meeting a Gujarati? Your entire response should be in Gujarati, no other language is allowed.",28,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_405",0.811475409836066,0.994929833253198,0.541900508406562,0,0.427601281375201,"ifeval","""v0.1.0""","instruction_prompt","You visited a beach and a park. Which one is more likely to have a dog in it? Write at least 900 words. Do not include the words 'bark' or 'run' in your answer. Finish your response with the phrase ""Does this make sense?""",NA,NA,NA,"You visited a beach and a park. Which one is more likely to have a dog in it? Write at least 900 words. Do not include the words 'bark' or 'run' in your answer. Finish your response with the phrase ""Does this make sense?""",44,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_406",0.844262295081967,1.25917174657282,1.0062929703103,0,0.108917766185539,"ifeval","""v0.1.0""","instruction_prompt","Write an article named ""How to conduct a job interview"". Include at least one placeholder, such as [question].",NA,NA,NA,"Write an article named ""How to conduct a job interview"". Include at least one placeholder, such as [question].",18,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_407",0.360655737704918,-0.234461719934657,0,1.39739312198106,0,"ifeval","""v0.1.0""","instruction_prompt","Write an angry letter complaining about the food served today, using only Hindi, no other language is allowed.",NA,NA,NA,"Write an angry letter complaining about the food served today, using only Hindi, no other language is allowed.",18,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_408",0.901639344262295,1.59874382035514,0.889208977045208,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a blog post about the echoing biotechnology field in 2023, then criticize the blog post. Your answer must contain a title, wrapped in double angular brackets, such as <<blog post of ...>>. Also, add a postscript starting with P.S.",NA,NA,NA,"Write a blog post about the echoing biotechnology field in 2023, then criticize the blog post. Your answer must contain a title, wrapped in double angular brackets, such as <<blog post of ...>>. Also, add a postscript starting with P.S.",40,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_409",0.319672131147541,-0.512415590877318,0,1.6457015564614,0,"ifeval","""v0.1.0""","instruction_prompt","What's the difference between a 2-stroke and a 4-stroke motor? Your entire response must be in English and contain only lowercase letters.",NA,NA,NA,"What's the difference between a 2-stroke and a 4-stroke motor? Your entire response must be in English and contain only lowercase letters.",22,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_41",0.729508196721312,0.486527698994736,1.21723185623328,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a poem about two people who meet in a coffee shop and end your entire response with the exact phrase ""Is there anything else I can help with?""",NA,NA,NA,"Write a poem about two people who meet in a coffee shop and end your entire response with the exact phrase ""Is there anything else I can help with?""",29,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_410",0.795081967213115,0.809902107830514,0.468232087587323,0,0.175096824160891,"ifeval","""v0.1.0""","instruction_prompt","I have been trying to get a refund for a product I bought online, but the company is refusing to return my money. Can you help me write a letter to them? I want the letter to include the words trust, brand, customer, law, policy, and unusable.",NA,NA,NA,"I have been trying to get a refund for a product I bought online, but the company is refusing to return my money. Can you help me write a letter to them? I want the letter to include the words trust, brand, customer, law, policy, and unusable.",47,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
