"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_312",0.918032786885246,"ifeval","instruction/constraint following","Melbourne has a newspaper called the Herald Sun. Can you suggest a name for a new newspaper for Melbourne teenagers? Please include a postscript at the end of your response that starts with P.S.",0.71460161381155,0,0,"F1",0.71460161381155,1,"100"
"ifeval_20260421T021146Z_450",0.852459016393443,"ifeval","instruction/constraint following","Here is a social media post: ""My daughter graduated from college today! So proud of her!"" Can you make it more exciting? Please make sure to expand it into exactly 2 paragraphs. Separate paragraphs with the markdown divider: ***. Additionally, italicize at least 3 sections by starting and ending with single *, i.e. *italic text*.",0.714365428099225,-0.0171329136505758,0.0233395807186888,"F1",0.714365428099225,1,"100"
"ifeval_20260421T021146Z_9",0.680327868852459,"ifeval","instruction/constraint following","Write a long email template that invites a group of participants to a meeting, with at least 500 words. The email must include the keywords ""correlated"" and ""experiencing"" and should not use any commas.",0.712539747119824,0,0.69522647175411,"F1",0.712539747119824,2,"101"
"ifeval_20260421T021146Z_457",0.885245901639344,"ifeval","instruction/constraint following","create a job description for a clifford blu employee who works at the cash register, and also monitors the shelves for stock level. Use the keyword 'people' and 'skills'. use only lowercase letters.",0.712450553000254,0,0.0671717290235891,"F1",0.712450553000254,1,"100"
"ifeval_20260421T021146Z_74",0.795081967213115,"ifeval","instruction/constraint following","Write a limerick about a woman named Sarah who lives in a town where it's always 90°F. Highlight at least 6 sections in your answer with markdown, example: *highlighted section*. Mention the name Sarah only once.",0.706713191443364,0,0,"F1",0.706713191443364,1,"100"
"ifeval_20260421T021146Z_82",0.918032786885246,"ifeval","instruction/constraint following","A colt is 5 feet tall. It will grow 6 inches every month. How tall will it be in 3 years? Think step-by-step, then give your answer. Separate your thinking and the final answer by a line with just three ""*"" symbols: *** At the end of your response, please explicitly add a postscript starting with P.P.S",0.702974254388175,0,0,"F1",0.702974254388175,1,"100"
"ifeval_20260421T021146Z_24",0.827868852459016,"ifeval","instruction/constraint following","Write a 4 section resume for professional clown Phil Larkin. Each section should be explicitly noted as Section X.",0.70209866346292,0,0.247277278984811,"F1",0.70209866346292,1,"100"
"ifeval_20260421T021146Z_389",0.860655737704918,"ifeval","instruction/constraint following","Write a JSON schema for a beta cruiser that includes at least one placeholder represented by square brackets. The response must be in English and all lowercase letters.",0.699041561123939,0,0,"F1",0.699041561123939,1,"100"
"ifeval_20260421T021146Z_471",0.827868852459016,"ifeval","instruction/constraint following","Write an HTML page that lists 25 limericks about people named ""Bill"". The page should include keywords 'economist', 'bill', and 'jurgen'",0.696656311014004,0,0,"F1",0.696656311014004,1,"100"
"ifeval_20260421T021146Z_500",0.89344262295082,"ifeval","instruction/constraint following","Can you compose a movie plot that involves dream, fist fighting, and superpower? Include a title in double angular brackets, i.e. <<title>>.",0.696380035490243,0,0,"F1",0.696380035490243,1,"100"
"ifeval_20260421T021146Z_453",0.69672131147541,"ifeval","instruction/constraint following","Write a limerick about a customer who is always right. The word ""right"" should appear less than 2 times in the response. Before you give the limerick, just repeat the request above without any change, at the very beginning of your entire response.",0.695473472753608,0,0.073493660692148,"F1",0.695473472753608,1,"100"
"ifeval_20260421T021146Z_499",0.844262295081967,"ifeval","instruction/constraint following","Write a very short poem about the beauty of a rose. Do not include the keywords beauty and pretty.",0.694254211791932,0,0.213265034335901,"F1",0.694254211791932,1,"100"
"ifeval_20260421T021146Z_108",0.852459016393443,"ifeval","instruction/constraint following","Summarize the following paragraph. Use words in all capital letters at least 3 times to highlight key points. How to get to 100% renewable energy in the US? Two researchers from Stanford University and the University of California, Berkeley studied the potential for solar and wind energy to power the US grid. They concluded that it is possible to get to 100%",0.694056470762138,0,0.22693790749866,"F1",0.694056470762138,1,"100"
"ifeval_20260421T021146Z_100",0.860655737704918,"ifeval","instruction/constraint following","Write a file for a queer-owned business called ""The Rainbow Cafe"". Your file should have 4 sections, and each section should start with ""SECTION X"".",0.693594982237228,0,0.233270368055587,"F1",0.693594982237228,1,"100"
"ifeval_20260421T021146Z_265",0.926229508196721,"ifeval","instruction/constraint following","Write me a poem about a long lasting war. Add a postscript at the end starting with P.P.S",0.693276684282746,0,-0.0761429033329732,"F1",0.693276684282746,1,"100"
"ifeval_20260421T021146Z_473",0.770491803278688,"ifeval","instruction/constraint following","How to tell others that your major is computer science, without saying the word computer or science? You entire response should not contain the word computer and science.",0.691215078982071,0,0.00228096284816159,"F1",0.691215078982071,1,"100"
"ifeval_20260421T021146Z_30",0.918032786885246,"ifeval","instruction/constraint following","Write a social media post for students of Islamic history about the hajj pilgrimage. Use all lowercase letters and include the word story at least twice.",0.690832768470959,0,0,"F1",0.690832768470959,1,"100"
"ifeval_20260421T021146Z_509",0.778688524590164,"ifeval","instruction/constraint following","Write a review of ""Laureates and twins"" for professionals in the field of psychology without the use of commas and make sure to include the phrase ""well worth watching"". First repeat the entire request above word for word without change, then give your answer. Do not say any words or characters before repeating the entire request above.",0.690165540019972,0,0.582520890784258,"F1",0.690165540019972,2,"101"
"ifeval_20260421T021146Z_432",0.770491803278688,"ifeval","instruction/constraint following","What's the difference between the Apple and Albania? Answer in email format. Your response must contain at least six placeholders which should be represented by square brackets like [name].",0.682783979115849,0,0.382514093086877,"F1",0.682783979115849,1,"100"
"ifeval_20260421T021146Z_138",0.836065573770492,"ifeval","instruction/constraint following","Write a fairy tale about a princess and a dragon, making sure the word 'replied' appears at least twice.",0.682712043761358,0,0.271982530134974,"F1",0.682712043761358,1,"100"
"ifeval_20260421T021146Z_464",0.836065573770492,"ifeval","instruction/constraint following","Write a template for a newspaper ad for a dog cage with less than 200 words. Make sure the word unfortunately appears 3 to 5 times in the ad.",0.68159572374042,0,0,"F1",0.68159572374042,1,"100"
"ifeval_20260421T021146Z_492",0.565573770491803,"ifeval","instruction/constraint following","I need a list of the top 10 attorneys in the US. Your list should be in the format of 10 bullet points, following the format below: * Bullet 1 * Bullet 2 * ...",0.681025417819269,0.0168235306960828,0,"F1",0.681025417819269,1,"100"
"ifeval_20260421T021146Z_307",0.89344262295082,"ifeval","instruction/constraint following","Write a very short resume for a refinery operator who has 5 years of experience working in the chemical industry. Include the keywords ""friends"" and ""hanson"" in the resume. Make your entire output contain less than 50 words.",0.680955151912601,0,0,"F1",0.680955151912601,1,"100"
"ifeval_20260421T021146Z_158",0.89344262295082,"ifeval","instruction/constraint following","I was hoping you could help me out with a few things. I wish to learn about how to pay my taxes. Can you summarize the process for me? Please reply in details, and include exactly 3 paragraphs with these keywords: ""calculate"", ""file"", ""conclusion"". Separate the paragraphs with ***.",0.680741000413083,0,0,"F1",0.680741000413083,1,"100"
"ifeval_20260421T021146Z_145",0.89344262295082,"ifeval","instruction/constraint following","Write an itinerary for a trip to a grocery store in Lima to buy some local goods. Make the itinerary funny, write it in all capital letters and include the keywords 'DISGUSTING', 'DELICIOUS', 'BAD', and 'GOOD'.",0.68072666568049,0,0,"F1",0.68072666568049,1,"100"
"ifeval_20260421T021146Z_533",0.918032786885246,"ifeval","instruction/constraint following","Is the moon landing a propaganda made up by the government? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.679395832263182,0,0,"F1",0.679395832263182,1,"100"
"ifeval_20260421T021146Z_115",0.754098360655738,"ifeval","instruction/constraint following","Write a plot for a story about two people who swap fingerprints. Include a title wrapped in double angular brackets, i.e. <<title>>. In your response please avoid using commas. First, repeat the request above word for word without change. Do not say any words or characters before repeating the request above. After you repeated the request, you can give your ",0.678395809265187,0,0.225741322521694,"F1",0.678395809265187,1,"100"
"ifeval_20260421T021146Z_32",0.778688524590164,"ifeval","instruction/constraint following","Write a riddle for kids about auspices but make sure you don't use any commas.",0.67671155047665,0,0.528089696894674,"F1",0.67671155047665,2,"101"
"ifeval_20260421T021146Z_148",0.926229508196721,"ifeval","instruction/constraint following","Who won the defamation case between Amber Heard and Johnny Depp? Write your answer as if you are writing to a group of elderly people. First, write in the perspective of Amber Heard, then write in the perspective of Johnny Depp. Separate those two version by 6 asterisk symbols ******. The entire response should have less than 300 words.",0.675073132208177,0,-0.0176921137489228,"F1",0.675073132208177,1,"100"
"ifeval_20260421T021146Z_516",0.885245901639344,"ifeval","instruction/constraint following","Critique the following ad copy for a new dating app, and make sure to include a title wrapped in double angular brackets, i.e. <<title>>: ""Meet your new match! Cohen is a free app that matches you with others based on your interests and location. With Cohen, you can find love, friendship, or just someone to swing with. Download Cohen today and start meeting ",0.672575176982628,0,0,"F1",0.672575176982628,1,"100"
"ifeval_20260421T021146Z_333",0.868852459016393,"ifeval","instruction/constraint following","The opposite of youth is not age, but ...? Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.",0.672005864533183,0,0,"F1",0.672005864533183,1,"100"
"ifeval_20260421T021146Z_321",0.811475409836066,"ifeval","instruction/constraint following","I've got a collection of military insignia that I'd like to get rid of, but I don't know how. Can you help me? Give exactly two different responses, separating them with 6 asterisk symbols (******). Your answer must contain a title, wrapped in double angular brackets, such as <<my title>>. Include the keywords ""adoption"" and ""carriage"" somewhere in your resp",0.670422937261074,0,0.25931860004984,"F1",0.670422937261074,1,"100"
"ifeval_20260421T021146Z_134",0.901639344262295,"ifeval","instruction/constraint following","Request: 1. What are the best places to visit in Bohemia, Czech Republic? 2. Include a list of recommended hotels. 3. Wrap the ENTIRE output in JSON format. 4. Do not include the following keywords: Moser, Glassworks, Pravcice, Karlovy, Vary",0.66949409294077,0,-0.00371639674541113,"F1",0.66949409294077,1,"100"
"ifeval_20260421T021146Z_210",0.885245901639344,"ifeval","instruction/constraint following","Write a product description for a new line of dog toys, called ""the squeaker"". It's made of latex, and is designed for dogs of all ages and species. It's also available in a variety of colors and shapes. The response must contain at least 3 placeholders represented by square brackets, such as [address], [name], and [phone number].",0.669047948676234,0,0,"F1",0.669047948676234,1,"100"
"ifeval_20260421T021146Z_427",0.860655737704918,"ifeval","instruction/constraint following","Write an article with title ""Layton is the best city in the world"" Your output must not contain any commas and must have at least 2 placeholders, wrapped in square brackets, such as [author].",0.668214603999197,0,0.35225695904135,"F1",0.668214603999197,1,"100"
"ifeval_20260421T021146Z_225",0.877049180327869,"ifeval","instruction/constraint following","Who built the first artificial ice rink? Please include the keys (1) Name (2) Location and (3) Year. Use less than 150 words.",0.66520440288879,0,-0.344770742257141,"F1",0.66520440288879,1,"100"
"ifeval_20260421T021146Z_483",0.754098360655738,"ifeval","instruction/constraint following","Write a pros and cons list of apple products in the style of a 19th century novelist and do not use any commas. Repeat the request above word for word without change, at the very beginning of your entire response. After that, you can give the requested pros and cons list.",0.659429194224856,0,0.613941079956477,"F1",0.659429194224856,2,"101"
"ifeval_20260421T021146Z_2",0.918032786885246,"ifeval","instruction/constraint following","Write a resume for a fresh high school graduate who is seeking their first job. Make sure to include at least 12 placeholder represented by square brackets, such as [address], [name].",0.658874078136872,0,0,"F1",0.658874078136872,1,"100"
"ifeval_20260421T021146Z_261",0.868852459016393,"ifeval","instruction/constraint following","Can you expand the following sentences: ""I have never seen a localized version of the software. I have seen an international version."" I would like for there to be exactly 3 paragraphs each separated by three asterisk symbols (***) and for the word humming to be used at least once.",0.658605017864274,0,0,"F1",0.658605017864274,1,"100"
"ifeval_20260421T021146Z_356",0.926229508196721,"ifeval","instruction/constraint following","Write a poem about flooding in Donnell, TX. The poem should have a title in double angular brackets, i.e. <<title>>, and contains at least 3 words in all capital letters.",0.658162581125975,0,0,"F1",0.658162581125975,1,"100"
"ifeval_20260421T021146Z_330",0.811475409836066,"ifeval","instruction/constraint following","Write a limerick about the word ""limerick"". Make sure it is funny and includes the words ""limerick"" and ""funny"". Do not use any commas. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",0.658057588685916,0,0.165700515252223,"F1",0.658057588685916,1,"100"
"ifeval_20260421T021146Z_534",0.877049180327869,"ifeval","instruction/constraint following","Is it true that the first song ever sung in outer space is “Happy Birthday.” Your answer must contain one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",0.65695069676824,0,0,"F1",0.65695069676824,1,"100"
"ifeval_20260421T021146Z_313",0.860655737704918,"ifeval","instruction/constraint following","Write a funny note to McQueen, using <br> to separate lines. Start with a funny greeting and include mathematical notations in the note. At the end of your response, explicitly add a postscript starting with P.P.S",0.65463367413604,0,0,"F1",0.65463367413604,1,"100"
"ifeval_20260421T021146Z_320",0.655737704918033,"ifeval","instruction/constraint following","Write a limerick about a guy named Dave that is funny to moms. The limerick should end with the phrase ""Yes Mom, I am Dave."" Do not say anything after the limerick.",0.65009031443505,0,0,"F1",0.65009031443505,1,"100"
"ifeval_20260421T021146Z_231",0.811475409836066,"ifeval","instruction/constraint following","Write a freestyle rap about the president of the united states. The letter q should show up at least 4 times.",0.649106744196256,0,0.094059024809912,"F1",0.649106744196256,1,"100"
"ifeval_20260421T021146Z_17",0.926229508196721,"ifeval","instruction/constraint following","Write two jokes about rockets. Do not contain commas in your response. Separate the two jokes with 6 asterisk symbols: ******.",0.644146239889417,0,0,"F1",0.644146239889417,1,"100"
"ifeval_20260421T021146Z_300",0.877049180327869,"ifeval","instruction/constraint following","What do prehistoric megaliths in Europe look like? Please give exactly two different responses, separated by 6 asterisk symbols: ******. Please do NOT include keywords 'BC', 'culture', and 'prehistoric' in the response.",0.642221700190281,0,0.209934381406381,"F1",0.642221700190281,1,"100"
"ifeval_20260421T021146Z_271",0.852459016393443,"ifeval","instruction/constraint following","Answer the following math problem in a different language, use bullet points, and give alternative answers. Refrain from using commas in your response. Natalia was buying books for her children. She bought 2 books for $24 each, and 3 books for $36 each. How much did she pay in total?",0.64177750167215,0,0,"F1",0.64177750167215,1,"100"
"ifeval_20260421T021146Z_301",0.901639344262295,"ifeval","instruction/constraint following","what is the average iq of a 16 year old boy? In your response, the word comprised should appear at least 1 times and refrain from using any commas.",0.640795641514206,0,0.255679965967395,"F1",0.640795641514206,1,"100"
"ifeval_20260421T021146Z_532",0.918032786885246,"ifeval","instruction/constraint following","Is Roger Federer a better tennis player than Rafael Nadal? Answer with exactly one of the following phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.638898939352963,0,0,"F1",0.638898939352963,1,"100"
"ifeval_20260421T021146Z_305",0.885245901639344,"ifeval","instruction/constraint following","I want you to act like a DnD dungeon master. I will be the sole player. Create a random class character sheet for me. Wrap the entire output in JSON format using markdown ticks. Include keywords 'medalist' and 'theta' in the response.",0.635249757589831,0,0.258613962467488,"F1",0.635249757589831,1,"100"
"ifeval_20260421T021146Z_247",0.786885245901639,"ifeval","instruction/constraint following","Write a riddle about a mom laying out on a beach in Humboldt without using any commas.",0.633377197845599,0,0.436302806629669,"F1",0.633377197845599,1,"100"
"ifeval_20260421T021146Z_209",0.926229508196721,"ifeval","instruction/constraint following","What are the main differences between the Adventist and Baptist denominations? Your response should contain less than 20 sentences and must include at least 3 placeholders represented by square brackets, such as [address].",0.631724517888168,0,0,"F1",0.631724517888168,1,"100"
"ifeval_20260421T021146Z_522",0.901639344262295,"ifeval","instruction/constraint following","I need a rap that tells professionals how to get babies to sleep through the night. Your answer must contain a title, wrapped in double angular brackets, such as <<title>>. Additionally, you need to highlight at least 2 sections with markdown, i.e. *highlighted section*. Finally, at the end of your response, please explicitly add a postscript starting with P",0.626527189239199,0,0,"F1",0.626527189239199,1,"100"
"ifeval_20260421T021146Z_524",0.80327868852459,"ifeval","instruction/constraint following","Write a song about choking on a piece of chicken in the Potomac River. Put the title in double angular brackets, i.e. <<title of my song>>.",0.624997691924234,0,0,"F1",0.624997691924234,1,"100"
"ifeval_20260421T021146Z_199",0.934426229508197,"ifeval","instruction/constraint following","If you gulped down 100 grams of pure caffeine, would you die? Please answer as if you were explaining this to a group of students. Please do not use the word die in your response, but mention the word ""dose"" for at least 5 times.",0.621529368508546,0,0,"F1",0.621529368508546,1,"100"
"ifeval_20260421T021146Z_456",0.885245901639344,"ifeval","instruction/constraint following","Write a riddle about embroidery that has the answer ""needle"". Include keywords 'afternoon' and 'distressed' in the response. Don't use any commas in your answer.",0.620064008714141,0,0.151944350244635,"F1",0.620064008714141,1,"100"
"ifeval_20260421T021146Z_121",0.770491803278688,"ifeval","instruction/constraint following","Write a cover letter for a job at a local coffee shop in the form of a poem. Highlight at least 5 text sections using ""*"". For example: *3 years of experience*.",0.615721035036009,0,0.378424004478578,"F1",0.615721035036009,1,"100"
"ifeval_20260421T021146Z_114",0.918032786885246,"ifeval","instruction/constraint following","I really love the album called Lilith. I want to introduce it to my friend Luheng. Draft an email for it. Add a postscript to your response that starts with P.S.",0.615209200999943,0,0,"F1",0.615209200999943,1,"100"
"ifeval_20260421T021146Z_334",0.786885245901639,"ifeval","instruction/constraint following","Write a description of the following data in a weird style: The Golden Palace eatType restaurant; The Golden Palace food Indian; The Golden Palace area city centre. Use markdown to highlight at least 3 sections in your answer.",0.60829570316713,0,0,"F1",0.60829570316713,1,"100"
"ifeval_20260421T021146Z_438",0.811475409836066,"ifeval","instruction/constraint following","What is an SRE? Use only Korean in your response and provide a title wrapped in double angular brackets, such as <<SRE>>. Use the keywords 'indicator', 'objective' and 'management'.",0.607183389599205,0,0.115660672097987,"F1",0.607183389599205,1,"100"
"ifeval_20260421T021146Z_444",0.836065573770492,"ifeval","instruction/constraint following","Write an essay about a snowfall, but in the style of Alex Jones and include the line ""dammit"". The word ""fake"" should appear 6 or 7 times in your entire response.",0.60666670081237,0,0,"F1",0.60666670081237,1,"100"
"ifeval_20260421T021146Z_512",0.819672131147541,"ifeval","instruction/constraint following","Write a funny riddle in Hindi, about a man named Aarav who never spoke. Your entire response should be written in Hindi. Also, you cannot use any commas in your entire response.",0.603883701668839,0,0.222811984777611,"F1",0.603883701668839,1,"100"
"ifeval_20260421T021146Z_55",0.918032786885246,"ifeval","instruction/constraint following","Write a limerick about Hannah, a college student, doing an internship at a coffee company. Make sure that her father would love the limerick. Include the words ""intern"" and ""grow"". First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat",0.601427559386204,0,0,"F1",0.601427559386204,1,"100"
"ifeval_20260421T021146Z_234",0.926229508196721,"ifeval","instruction/constraint following","I have a golden retriever and a poodle. Is the poodle bigger than the golden retriever? Choose from the following: ('My answer is yes.', 'My answer is no.', 'My answer is maybe.') -- please include the exact phrase in your response.",0.590751583024912,0,0,"F1",0.590751583024912,1,"100"
"ifeval_20260421T021146Z_132",0.89344262295082,"ifeval","instruction/constraint following","Write a funny and sarcastic template for rating the quality of a marriage between two people who are both moms. This is for the couple themselves. Please highlight at least 3 sections with markdown, i.e *highlighted section*.",0.588092109722312,0,0,"F1",0.588092109722312,1,"100"
"ifeval_20260421T021146Z_472",0.918032786885246,"ifeval","instruction/constraint following","What is the answer to the riddle that asks what you can catch but not throw, and what you can throw but not catch? The entire reply must be less than 20 words and contain a title in double angular brackets, i.e. <<title>>.",0.587305655317406,0,0,"F1",0.587305655317406,1,"100"
"ifeval_20260421T021146Z_530",0.885245901639344,"ifeval","instruction/constraint following","Give me a TLDR on the 2022 Google IO announcements, but the response must be entirely in the Bengali language, no other language is allowed, and have at least one placeholder such as [পণ্য].",0.585505542445693,0,0,"F1",0.585505542445693,1,"100"
"ifeval_20260421T021146Z_308",0.877049180327869,"ifeval","instruction/constraint following","Write a limerick about a Zelda fan named Rodney. Make sure to include these items: Zelda, Hyrule, Link, Ganon. Use less than 100 words.",0.585175996130835,0,0,"F1",0.585175996130835,1,"100"
"ifeval_20260421T021146Z_326",0.401639344262295,"ifeval","instruction/constraint following","Write a cover letter for a job in a tech company. Make sure to use the word ""the"" once or less.",0.582320787966815,0,0.426797880733756,"F1",0.582320787966815,1,"100"
"ifeval_20260421T021146Z_77",0.631147540983607,"ifeval","instruction/constraint following","Write a blog post about the latest news in the US with a title in double angular brackets, i.e. <<title>>, and have less than 5 sentences (excluding 5). The sentences should be long, so that the total number of words in your response should be 250 or more.",0.580524144311921,0,0.0781080205132517,"F1",0.580524144311921,1,"100"
"ifeval_20260421T021146Z_291",0.885245901639344,"ifeval","instruction/constraint following","Gideon is a farmer who has a surplus of crops from his farm this year. What might he do with that surplus? Highlight at least one section of your answer in markdown, i.e *highlighted section*.",0.57933861899636,0,0,"F1",0.57933861899636,1,"100"
"ifeval_20260421T021146Z_529",0.868852459016393,"ifeval","instruction/constraint following","I need a joke involving Zoe and bubbles that contains at least 3 placeholders represented by square brackets such as [date].",0.577793429394994,0,0.343133456326319,"F1",0.577793429394994,1,"100"
"ifeval_20260421T021146Z_380",0.901639344262295,"ifeval","instruction/constraint following","Write an elaborate compliment to Kruger in all lowercase letters and no capital letters. The word hughes should appear less than 2 times. Your response should be at least 100 words.",0.572562448485193,0,0,"F1",0.572562448485193,1,"100"
"ifeval_20260421T021146Z_478",0.885245901639344,"ifeval","instruction/constraint following","Write a song for the person named 'Guerrero'. Make sure to not include the words 'name', 'song', 'person', 'man', 'woman' throughout your entire output. Also avoid using commas in your entire response.",0.570502284413069,0,0,"F1",0.570502284413069,1,"100"
"ifeval_20260421T021146Z_341",0.770491803278688,"ifeval","instruction/constraint following","write a haiku about ireland in the style of basho. include a title wrapped in double angular brackets, i.e. <<title>>. your entire response should be in lowercase english and contain the letter g at least 8 times.",0.569591117592257,0.0478319432729602,0.262684675315441,"F1",0.569591117592257,1,"100"
"ifeval_20260421T021146Z_97",0.557377049180328,"ifeval","instruction/constraint following","Write a cover letter for a job application as a tour guide in Beijing in all lowercase letters, with no capitalizations. Make it short -- the entire output should have less than 5 sentences.",0.56826621800755,0.383440569781459,0,"F1",0.56826621800755,1,"100"
"ifeval_20260421T021146Z_205",0.901639344262295,"ifeval","instruction/constraint following","Write a short and funny joke about a guy who works at the IRS. Include at least one placeholder represented by square brackets.",0.561450101068602,0,0,"F1",0.561450101068602,1,"100"
"ifeval_20260421T021146Z_535",0.918032786885246,"ifeval","instruction/constraint following","If a + b = 10. And a > b. Is a = 6? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.552136369531483,0,0,"F1",0.552136369531483,1,"100"
"ifeval_20260421T021146Z_37",0.819672131147541,"ifeval","instruction/constraint following","What sentiments existed in the Croatian and Serbian nations towards the Austrian Empire at the end of the 19th century? Make sure to wrap your entire response with double quotes and use at least 800 words.",0.551950897640226,0,0.359950474697412,"F1",0.551950897640226,1,"100"
"ifeval_20260421T021146Z_365",0.885245901639344,"ifeval","instruction/constraint following","We're attempting to contact Stephane to get a reversal from him, but he is not responding to us. Could you write this in a way that would seem more polite to moms? Please use the key ""polite"" to put your answer. Wrap your entire response with double quotation marks, and include two sections: ""SECTION 1"" and ""SECTION 2"".",0.550057735096074,0,0.179153757978668,"F1",0.550057735096074,1,"100"
"ifeval_20260421T021146Z_249",0.811475409836066,"ifeval","instruction/constraint following","Write an advertisement for a new product or service that is related to the words ""safeguard"" and ""flees"". In your entire response mark sure you do not use any commas. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not incl",0.5487551934693,0,0.172428736728857,"F1",0.5487551934693,1,"100"
"ifeval_20260421T021146Z_83",0.680327868852459,"ifeval","instruction/constraint following","Write a story about commandos who are in the middle of the night in a sector. It should be in English, and no capital letters are allowed. The story should not include keywords ""coop"", ""killings"", ""dead"", ""night"".",0.545389444466382,0.250977441300546,0.296559049874781,"F1",0.545389444466382,1,"100"
"ifeval_20260421T021146Z_61",0.647540983606557,"ifeval","instruction/constraint following","Write an outline for a paper on the history of Yemeni coffee. The outline should include the main points of the paper, and at least 15 sections should be highlighted with markdown such as *highlighted section*.",0.543321764230589,0,0.199585917221917,"F1",0.543321764230589,1,"100"
"ifeval_20260421T021146Z_405",0.811475409836066,"ifeval","instruction/constraint following","You visited a beach and a park. Which one is more likely to have a dog in it? Write at least 900 words. Do not include the words 'bark' or 'run' in your answer. Finish your response with the phrase ""Does this make sense?""",0.541900508406562,0,0.427601281375201,"F1",0.541900508406562,1,"100"
"ifeval_20260421T021146Z_241",0.926229508196721,"ifeval","instruction/constraint following","Write an essay as if you are the president of the United States targeting moms as your audience. The subject is how the float from the movie ""It"" symbolizes the spirit of the nineteen-fifties. The response must contain at least 1 placeholders represented by square brackets, such as [address].",0.540003268864225,0,0,"F1",0.540003268864225,1,"100"
"ifeval_20260421T021146Z_342",0.80327868852459,"ifeval","instruction/constraint following","Write a funny rap about a man who gets a call from an official saying that he is a long lost relative of the king of Nigeria. Use markdown to highlight at least one section of your answer, i.e. *highlighted section*.",0.539679097963729,0,0,"F1",0.539679097963729,1,"100"
"ifeval_20260421T021146Z_422",0.844262295081967,"ifeval","instruction/constraint following","Plan a 2 week Europe trip and visit London, Paris, and Rome. Answer in all caps. The response must contain at least 8 placeholders (i.e., [restaurant]).",0.539599741529743,0,0.200988775554081,"F1",0.539599741529743,1,"100"
"ifeval_20260421T021146Z_325",0.860655737704918,"ifeval","instruction/constraint following","We are a company that sells a product that makes it easy to find and book a hotel room. We are looking for a print ad that will be placed in a magazine that is aimed at people who travel a lot. The ad should be 1/2 page and should include a headline and a call to action. Please do not use any commas in your response. Before saying anything or giving your ans",0.538069422107785,0,0.361088878036033,"F1",0.538069422107785,1,"100"
"ifeval_20260421T021146Z_449",0.885245901639344,"ifeval","instruction/constraint following","I need to write a research proposal for a project on the effects of social media on the mental health of teenagers. Please only write short sentences, and don't use any commas in your entire response. Include at least five placeholder represented by square brackets, such as [website].",0.536721576944609,0,0.260805911516097,"F1",0.536721576944609,1,"100"
"ifeval_20260421T021146Z_238",0.778688524590164,"ifeval","instruction/constraint following","Breach Posterior is a startup that has a cure for cancer. Write a casual pitch deck for it that's targeted towards moms. Make sure to use the word ""clearly"" at least 2 times.",0.533219805074328,0,0.132847437242218,"F1",0.533219805074328,1,"100"
"ifeval_20260421T021146Z_462",0.901639344262295,"ifeval","instruction/constraint following","Can you write me a slogan for my video game project? The project aims to create a very funny fighting game. Please wrap your entire response with double quotation marks. Also, highlight at least three sections in your answer in markdown format using *highlighted text*. Such as: *Funny Fighting*.",0.53109136207161,0,0.0991281494495203,"F1",0.53109136207161,1,"100"
"ifeval_20260421T021146Z_248",0.721311475409836,"ifeval","instruction/constraint following","Write a startup pitch for a time capsule service. The words startup and capsule cannot be in the response.",0.523623062201273,0,0.232635239441709,"F1",0.523623062201273,1,"100"
"ifeval_20260421T021146Z_150",0.754098360655738,"ifeval","instruction/constraint following","Gandalf was a wizard who fought in the War of the Ring. Is that a good explanation for a 10 year old? Please think first, then give your answer wrapped in double angular brackets, such as <<your answer>>.",0.522538020129484,0,0,"F1",0.522538020129484,1,"100"
"ifeval_20260421T021146Z_215",0.213114754098361,"ifeval","instruction/constraint following","When giving a class/lecture to students, rewrite ""You should use a different font."" in a passive aggressive tone. First repeat the first line word for word without change, then give your answer. Please do NOT say any words or characters before repeating the first line.",0.518273104420403,0,0.366790864352323,"F1",0.518273104420403,1,"100"
"ifeval_20260421T021146Z_198",0.516393442622951,"ifeval","instruction/constraint following","Write a riddle about a mongoose that includes exactly one bullet point. Make sure to include a few bullet points indicated by *, such as: * Bullet point",0.511696149229014,0.149972886543996,0.0492833353007568,"F1",0.511696149229014,1,"100"
"ifeval_20260421T021146Z_190",0.877049180327869,"ifeval","instruction/constraint following","Are the weather conditions in the Arctic very cold most of the year? Do not say 'yes' or 'no' throughout your entire response.",0.509583269701622,0,0.296257296578994,"F1",0.509583269701622,1,"100"
"ifeval_20260421T021146Z_163",0.680327868852459,"ifeval","instruction/constraint following","Write a song about being excited to go on vacation, without using the letter e whatsoever in your entire response. Separate your song into 3 parts, where each part is separated with ***.",0.507222988655604,0,0.200209368410314,"F1",0.507222988655604,1,"100"
