"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_442",0.90983606557377,"ifeval","instruction/constraint following","Write two versions of itinerary for a 7 day trip to Hawaii, designed for college students. Separate the two versions with 6 asterisk symbols (******). Each version must have 7 sections. Mark the beginning of each section with Day X.",0.788119135202688,0,0,"F1",0.788119135202688,1,"100"
"ifeval_20260421T021146Z_43",0.729508196721312,"ifeval","instruction/constraint following","Write an advertisement for a new line of comfortable armchairs designed to withstand the scrutiny of any interior designer. There should be exactly 3 paragraphs separated by the markdown divider: ***.",0.784965983583473,0,0.0665161017537184,"F1",0.784965983583473,1,"100"
"ifeval_20260421T021146Z_223",0.89344262295082,"ifeval","instruction/constraint following","Make this text weird: ""The new version of the app will be available in the App Store soon. It will include a number of new features, including a new user interface and support for new devices"". Don't use any commas. Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.",0.78484642466427,0,0,"F1",0.78484642466427,1,"100"
"ifeval_20260421T021146Z_230",0.852459016393443,"ifeval","instruction/constraint following","Write a template for a workshop on the importance of diversity in the workplace and highlight at least 3 sections with markdown, i.e. *highlighted section*.",0.781591403353442,0,0,"F1",0.781591403353442,1,"100"
"ifeval_20260421T021146Z_81",0.868852459016393,"ifeval","instruction/constraint following","Write a joke about morphology that's professional and includes the word ""cat"" at least once, and the word ""knock"" at least twice. Wrap your whole response with double quotation marks.",0.779897224601902,0,0,"F1",0.779897224601902,1,"100"
"ifeval_20260421T021146Z_402",0.581967213114754,"ifeval","instruction/constraint following","Write a blog post about 'how to improve your writing skills' with exactly 3 bullet points in markdown format, and exactly 4 sections. Bullet points are indicated by ""* "". For example: * Bullet 1 * Bullet 2 Sections are separated by 3 asterisks: ***. For example: Section 1 *** Section 2 You should use words with all capital letters for at least 2 times.",0.775265809612578,0,0.442304313279286,"F1",0.775265809612578,1,"100"
"ifeval_20260421T021146Z_390",0.852459016393443,"ifeval","instruction/constraint following","Write a creative and persuasive startup pitch for a business that helps people with chronic illnesses find and manage in-home care. Your pitch should be less than 7 sentences and contain exactly 1 bullet point in markdown.",0.774596839984313,0,0,"F1",0.774596839984313,1,"100"
"ifeval_20260421T021146Z_303",0.860655737704918,"ifeval","instruction/constraint following","Write a paragraph that lists the average length of various animal specimens from smallest to largest. Your response should contain less than 17 sentences.",0.772088358786725,0.0286203262345177,0,"F1",0.772088358786725,1,"100"
"ifeval_20260421T021146Z_96",0.877049180327869,"ifeval","instruction/constraint following","Come up with a proposal for a new research project on how to improve the quality of life for people with disabilities. Your response should be able to be rendered as HTML, and should include the keywords 'atlantis' and 'constable'.",0.772040846592577,0,0,"F1",0.772040846592577,1,"100"
"ifeval_20260421T021146Z_414",0.770491803278688,"ifeval","instruction/constraint following","Could you give me 3 possible elaborations in only the Telugu language, no other language is allowed, for the text ""We are a team of creators""? Please explain why you chose each of them. Make sure your explanations are also in the Telugu language. Basically your entire response should be in Telugu.",0.770687177700737,0.124029455344016,0.0871772367650223,"F1",0.770687177700737,1,"100"
"ifeval_20260421T021146Z_493",0.786885245901639,"ifeval","instruction/constraint following","What is the name of the actor who played Gandalf in Lord of the Rings? First repeat the question above without change of words, then give your answer.",0.767721002053088,0,0.245561281342251,"F1",0.767721002053088,1,"100"
"ifeval_20260421T021146Z_222",0.901639344262295,"ifeval","instruction/constraint following","A sales pitch for moms is needed for a new kind of diaper that is designed to be more comfortable for babies. The sales pitch should be 500 words long, funny, engaging, and focus on the benefits of the new diaper without mentioning the price. It must also contain a title, wrapped in double angular brackets, i.e. <<title>>.",0.766034750994532,0,0,"F1",0.766034750994532,1,"100"
"ifeval_20260421T021146Z_38",0.836065573770492,"ifeval","instruction/constraint following","Write an ad copy for a new product, a digital photo frame that connects to your social media accounts and displays your photos. Respond with at most 150 words.",0.76533975324001,0,0,"F1",0.76533975324001,1,"100"
"ifeval_20260421T021146Z_18",0.868852459016393,"ifeval","instruction/constraint following","Are hamburgers sandwiches? Please respond using only the Kannada language, no other language is allowed.",0.758897836094781,0,0,"F1",0.758897836094781,1,"100"
"ifeval_20260421T021146Z_440",0.729508196721312,"ifeval","instruction/constraint following","TLDR the article ""How to dress like a football manager: waistcoats and the style lessons from the Premier League"". Your entire response (including the repeated request) should have 45 or less words. First repeat the request above without changing a single letter, then give your answer.",0.758042822409667,0,0,"F1",0.758042822409667,1,"100"
"ifeval_20260421T021146Z_394",0.516393442622951,"ifeval","instruction/constraint following","Can you create an itinerary for a 5 day trip to switzerland that includes exactly 3 bullet points in markdown format, in all lowercase letters, and a postscript at the end starting with P.S.?",0.754193183091533,0.157252002727828,0,"F1",0.754193183091533,1,"100"
"ifeval_20260421T021146Z_481",0.885245901639344,"ifeval","instruction/constraint following","Please write an email that starts with a German translation of ""You're making a mistake not to buy our cheese products, and I'm going to show you why."" Please make your response in only German, no other language is allowed. Include at least 7 placeholders with brackets like [subject].",0.752654454121879,0,0,"F1",0.752654454121879,1,"100"
"ifeval_20260421T021146Z_479",0.655737704918033,"ifeval","instruction/constraint following","In this task, you need to first repeat the request word by word, without any change, then answer the request. Do not say anything before repeating the exact request. Write a pitch deck for a startup that aims to make a new social network that focuses on the board game society.",0.751492133356138,0,0.0504397603123884,"F1",0.751492133356138,1,"100"
"ifeval_20260421T021146Z_286",0.39344262295082,"ifeval","instruction/constraint following","Rewrite the following sentence in a style that is unusual: ""But when the people of the land came to know that the Philistines had fled, they departed from Saul and went after David."" Let's repeat the request above word for word without change, then give your answer. Do not output any word before the request above is repeated.",0.751197922822824,0,0.405003133204123,"F1",0.751197922822824,1,"100"
"ifeval_20260421T021146Z_98",0.885245901639344,"ifeval","instruction/constraint following","Could you tell me what kind of balls are used in tennis? I would like the answer in the form of a medieval style poem with a P.P.S at the end.",0.750249895360356,0,0,"F1",0.750249895360356,1,"100"
"ifeval_20260421T021146Z_441",0.852459016393443,"ifeval","instruction/constraint following","Rewrite the sentence ""A bust of a man with a beard and mustache."" in a more sophisticated way. Do not use commas in your response.",0.748613939918412,0,0.0308478432167136,"F1",0.748613939918412,1,"100"
"ifeval_20260421T021146Z_166",0.827868852459016,"ifeval","instruction/constraint following","Expand the following and make it funny: Jeanne has rolled the dice. She thought she lost, but actually she won. Italicize at least 10 text parts with markdown (using * to italicize, like *italic text*). Do not use any commas in your response.",0.747659180002121,0,0.358143745626982,"F1",0.747659180002121,1,"100"
"ifeval_20260421T021146Z_105",0.647540983606557,"ifeval","instruction/constraint following","Write a story for kids about how a person learns to ride a bike. Do not include 'can' and 'ride' in your response.",0.742505298127621,0,0.408322176500075,"F1",0.742505298127621,1,"100"
"ifeval_20260421T021146Z_523",0.737704918032787,"ifeval","instruction/constraint following","Create a resume for a military officer who served in Iraq and was later hired by a private military contractor. Make sure to include a title that is wrapped in double angular brackets, i.e. <<resume of xyz>>. Refrain from using any commas in your response. Before you respond with any word, first repeat the exact, entire request above, word for word without c",0.741478083647992,0,0,"F1",0.741478083647992,1,"100"
"ifeval_20260421T021146Z_494",0.860655737704918,"ifeval","instruction/constraint following","What does the word ""jock"" mean to you? Please generate an answer with two parts. The two parts should be separated by 3 asterisks '***'. Also, reply without mentioning the word ""jock"" throughout.",0.738822092816785,0,0.281914413969365,"F1",0.738822092816785,1,"100"
"ifeval_20260421T021146Z_310",0.918032786885246,"ifeval","instruction/constraint following","Write a poem about a lonely Hue. The poem should be written for teenagers. In your poem, italicize at least one section in markdown, i.e *this is an italic text*, and include the word ""singles"" at least twice.",0.737529465676825,0,0,"F1",0.737529465676825,1,"100"
"ifeval_20260421T021146Z_26",0.901639344262295,"ifeval","instruction/constraint following","Explain in French why it is important to eat healthy foods to heal the body, without using the word ""nourriture"". Make sure your entire response is wrapped in JSON format.",0.732570452646859,0,0,"F1",0.732570452646859,1,"100"
"ifeval_20260421T021146Z_338",0.860655737704918,"ifeval","instruction/constraint following","Can you provide me with the timetable for the next train to London? Please respond in less than 6 sentences.",0.732395183529433,0.0207138672472294,-0.322549875451718,"F1",0.732395183529433,1,"100"
"ifeval_20260421T021146Z_345",0.868852459016393,"ifeval","instruction/constraint following","Write a weird ad for a copyright infringement lawyer who represents witches. Use only lowercase letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.",0.729108110305287,0,0,"F1",0.729108110305287,1,"100"
"ifeval_20260421T021146Z_518",0.885245901639344,"ifeval","instruction/constraint following","Give me a pitch deck for a startup that lets me send letters to people in my territory that I don't know personally. The title of the pitch deck should be wrapped in double angular brackets, i.e. <<title>>.",0.728888593570859,0,-0.040262533388298,"F1",0.728888593570859,1,"100"
"ifeval_20260421T021146Z_212",0.89344262295082,"ifeval","instruction/constraint following","Plan a 12-day trip to Italy for professionals in finance, including Rome, Florence, and Venice. Make it in a format of a list with at least one placeholder, such as [address]. The response must be in English and all lowercase letters.",0.728146967233876,0,0,"F1",0.728146967233876,1,"100"
"ifeval_20260421T021146Z_508",0.786885245901639,"ifeval","instruction/constraint following","Write a song about how to make a peanut butter and jelly sandwich. Do not use commas in your response.",0.727752997237206,0,0.434062864057122,"F1",0.727752997237206,1,"100"
"ifeval_20260421T021146Z_374",0.762295081967213,"ifeval","instruction/constraint following","Write a joke about anarchists in Tulsa in 3 sections. Mark the beginning of each section with SECTION X.",0.723375424173597,0,0.274156543073445,"F1",0.723375424173597,1,"100"
"ifeval_20260421T021146Z_172",0.737704918032787,"ifeval","instruction/constraint following","Rewrite the following sentence into an email, and make sure it contains at least 10 placeholders represented by square brackets, such as [name]: The boots are warm but a little uncomfortable.",0.721536825222488,-0.153781203706276,0.313982987672533,"F1",0.721536825222488,1,"100"
"ifeval_20260421T021146Z_33",0.549180327868853,"ifeval","instruction/constraint following","Write a template for a chat bot that takes a user's location and gives them the weather forecast. Use the letter o as a keyword in the syntax of the template. The letter o should appear at least 6 times.. Your response should contain fewer than 6 sentences. Highlight at least 2 text sections, i.e. *highlighted section*.",0.719331888813349,0,0,"F1",0.719331888813349,1,"100"
"ifeval_20260421T021146Z_455",0.762295081967213,"ifeval","instruction/constraint following","Is the following true? ""People use time to buy money."" Explain your answer in a way that makes it easy for kids to understand. Include the word ""farmer"". Exclude the words ""economy"", ""demand"" and ""supply"". First REPEAT the ENTIRE REQUEST ABOVE, word for word without change, then give your answer. Please do not say any words or characters before repeating the",0.718905790862481,0,0,"F1",0.718905790862481,1,"100"
"ifeval_20260421T021146Z_178",0.762295081967213,"ifeval","instruction/constraint following","Before you answer the following request, repeat it at the very beginning of your reply. Repeat the request as it is. Please do not change it. Write a resume for a junior hardware engineer. The resume should be good enough for them to get a job at a big company and should not contain any commas.",0.718719471012071,0,0.375993265651935,"F1",0.718719471012071,1,"100"
"ifeval_20260421T021146Z_12",0.614754098360656,"ifeval","instruction/constraint following","Write a story of exactly 2 paragraphs about a man who wakes up one day and realizes that he's inside a video game. Separate the paragraphs with the markdown divider: ***",0.71844441284218,0,0,"F1",0.71844441284218,1,"100"
"ifeval_20260421T021146Z_505",0.844262295081967,"ifeval","instruction/constraint following","Write a short riddle about สเปรดชีต. Wrap your entire response with double quotation marks and make sure word in your response is in the Thai language, no other language is allowed.",0.718408512465053,0,0,"F1",0.718408512465053,1,"100"
"ifeval_20260421T021146Z_491",0.827868852459016,"ifeval","instruction/constraint following","Write a funny Haiku about a Quaker named John who lives in the town of De Smet, South Dakota. Use the asterisk symbol, *, to highlight some words or phrases twice. Example: *This is a highlighted phrase*.",0.717718443448313,0,0.254508761759404,"F1",0.717718443448313,1,"100"
"ifeval_20260421T021146Z_11",0.450819672131148,"ifeval","instruction/constraint following","Can you help me make an advertisement for a new product? It's a diaper that's designed to be more comfortable for babies and I want the entire output in JSON format.",0.716043405471287,0,0.439782395718663,"F1",0.716043405471287,1,"100"
"ifeval_20260421T021146Z_312",0.918032786885246,"ifeval","instruction/constraint following","Melbourne has a newspaper called the Herald Sun. Can you suggest a name for a new newspaper for Melbourne teenagers? Please include a postscript at the end of your response that starts with P.S.",0.71460161381155,0,0,"F1",0.71460161381155,1,"100"
"ifeval_20260421T021146Z_450",0.852459016393443,"ifeval","instruction/constraint following","Here is a social media post: ""My daughter graduated from college today! So proud of her!"" Can you make it more exciting? Please make sure to expand it into exactly 2 paragraphs. Separate paragraphs with the markdown divider: ***. Additionally, italicize at least 3 sections by starting and ending with single *, i.e. *italic text*.",0.714365428099225,-0.0171329136505758,0.0233395807186888,"F1",0.714365428099225,1,"100"
"ifeval_20260421T021146Z_457",0.885245901639344,"ifeval","instruction/constraint following","create a job description for a clifford blu employee who works at the cash register, and also monitors the shelves for stock level. Use the keyword 'people' and 'skills'. use only lowercase letters.",0.712450553000254,0,0.0671717290235891,"F1",0.712450553000254,1,"100"
"ifeval_20260421T021146Z_74",0.795081967213115,"ifeval","instruction/constraint following","Write a limerick about a woman named Sarah who lives in a town where it's always 90°F. Highlight at least 6 sections in your answer with markdown, example: *highlighted section*. Mention the name Sarah only once.",0.706713191443364,0,0,"F1",0.706713191443364,1,"100"
"ifeval_20260421T021146Z_82",0.918032786885246,"ifeval","instruction/constraint following","A colt is 5 feet tall. It will grow 6 inches every month. How tall will it be in 3 years? Think step-by-step, then give your answer. Separate your thinking and the final answer by a line with just three ""*"" symbols: *** At the end of your response, please explicitly add a postscript starting with P.P.S",0.702974254388175,0,0,"F1",0.702974254388175,1,"100"
"ifeval_20260421T021146Z_24",0.827868852459016,"ifeval","instruction/constraint following","Write a 4 section resume for professional clown Phil Larkin. Each section should be explicitly noted as Section X.",0.70209866346292,0,0.247277278984811,"F1",0.70209866346292,1,"100"
"ifeval_20260421T021146Z_389",0.860655737704918,"ifeval","instruction/constraint following","Write a JSON schema for a beta cruiser that includes at least one placeholder represented by square brackets. The response must be in English and all lowercase letters.",0.699041561123939,0,0,"F1",0.699041561123939,1,"100"
"ifeval_20260421T021146Z_471",0.827868852459016,"ifeval","instruction/constraint following","Write an HTML page that lists 25 limericks about people named ""Bill"". The page should include keywords 'economist', 'bill', and 'jurgen'",0.696656311014004,0,0,"F1",0.696656311014004,1,"100"
"ifeval_20260421T021146Z_500",0.89344262295082,"ifeval","instruction/constraint following","Can you compose a movie plot that involves dream, fist fighting, and superpower? Include a title in double angular brackets, i.e. <<title>>.",0.696380035490243,0,0,"F1",0.696380035490243,1,"100"
"ifeval_20260421T021146Z_453",0.69672131147541,"ifeval","instruction/constraint following","Write a limerick about a customer who is always right. The word ""right"" should appear less than 2 times in the response. Before you give the limerick, just repeat the request above without any change, at the very beginning of your entire response.",0.695473472753608,0,0.073493660692148,"F1",0.695473472753608,1,"100"
"ifeval_20260421T021146Z_499",0.844262295081967,"ifeval","instruction/constraint following","Write a very short poem about the beauty of a rose. Do not include the keywords beauty and pretty.",0.694254211791932,0,0.213265034335901,"F1",0.694254211791932,1,"100"
"ifeval_20260421T021146Z_108",0.852459016393443,"ifeval","instruction/constraint following","Summarize the following paragraph. Use words in all capital letters at least 3 times to highlight key points. How to get to 100% renewable energy in the US? Two researchers from Stanford University and the University of California, Berkeley studied the potential for solar and wind energy to power the US grid. They concluded that it is possible to get to 100%",0.694056470762138,0,0.22693790749866,"F1",0.694056470762138,1,"100"
"ifeval_20260421T021146Z_100",0.860655737704918,"ifeval","instruction/constraint following","Write a file for a queer-owned business called ""The Rainbow Cafe"". Your file should have 4 sections, and each section should start with ""SECTION X"".",0.693594982237228,0,0.233270368055587,"F1",0.693594982237228,1,"100"
"ifeval_20260421T021146Z_265",0.926229508196721,"ifeval","instruction/constraint following","Write me a poem about a long lasting war. Add a postscript at the end starting with P.P.S",0.693276684282746,0,-0.0761429033329732,"F1",0.693276684282746,1,"100"
"ifeval_20260421T021146Z_473",0.770491803278688,"ifeval","instruction/constraint following","How to tell others that your major is computer science, without saying the word computer or science? You entire response should not contain the word computer and science.",0.691215078982071,0,0.00228096284816159,"F1",0.691215078982071,1,"100"
"ifeval_20260421T021146Z_30",0.918032786885246,"ifeval","instruction/constraint following","Write a social media post for students of Islamic history about the hajj pilgrimage. Use all lowercase letters and include the word story at least twice.",0.690832768470959,0,0,"F1",0.690832768470959,1,"100"
"ifeval_20260421T021146Z_432",0.770491803278688,"ifeval","instruction/constraint following","What's the difference between the Apple and Albania? Answer in email format. Your response must contain at least six placeholders which should be represented by square brackets like [name].",0.682783979115849,0,0.382514093086877,"F1",0.682783979115849,1,"100"
"ifeval_20260421T021146Z_138",0.836065573770492,"ifeval","instruction/constraint following","Write a fairy tale about a princess and a dragon, making sure the word 'replied' appears at least twice.",0.682712043761358,0,0.271982530134974,"F1",0.682712043761358,1,"100"
"ifeval_20260421T021146Z_464",0.836065573770492,"ifeval","instruction/constraint following","Write a template for a newspaper ad for a dog cage with less than 200 words. Make sure the word unfortunately appears 3 to 5 times in the ad.",0.68159572374042,0,0,"F1",0.68159572374042,1,"100"
"ifeval_20260421T021146Z_492",0.565573770491803,"ifeval","instruction/constraint following","I need a list of the top 10 attorneys in the US. Your list should be in the format of 10 bullet points, following the format below: * Bullet 1 * Bullet 2 * ...",0.681025417819269,0.0168235306960828,0,"F1",0.681025417819269,1,"100"
"ifeval_20260421T021146Z_307",0.89344262295082,"ifeval","instruction/constraint following","Write a very short resume for a refinery operator who has 5 years of experience working in the chemical industry. Include the keywords ""friends"" and ""hanson"" in the resume. Make your entire output contain less than 50 words.",0.680955151912601,0,0,"F1",0.680955151912601,1,"100"
"ifeval_20260421T021146Z_158",0.89344262295082,"ifeval","instruction/constraint following","I was hoping you could help me out with a few things. I wish to learn about how to pay my taxes. Can you summarize the process for me? Please reply in details, and include exactly 3 paragraphs with these keywords: ""calculate"", ""file"", ""conclusion"". Separate the paragraphs with ***.",0.680741000413083,0,0,"F1",0.680741000413083,1,"100"
"ifeval_20260421T021146Z_145",0.89344262295082,"ifeval","instruction/constraint following","Write an itinerary for a trip to a grocery store in Lima to buy some local goods. Make the itinerary funny, write it in all capital letters and include the keywords 'DISGUSTING', 'DELICIOUS', 'BAD', and 'GOOD'.",0.68072666568049,0,0,"F1",0.68072666568049,1,"100"
"ifeval_20260421T021146Z_533",0.918032786885246,"ifeval","instruction/constraint following","Is the moon landing a propaganda made up by the government? Your answer must contain one of the following exact phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.679395832263182,0,0,"F1",0.679395832263182,1,"100"
"ifeval_20260421T021146Z_115",0.754098360655738,"ifeval","instruction/constraint following","Write a plot for a story about two people who swap fingerprints. Include a title wrapped in double angular brackets, i.e. <<title>>. In your response please avoid using commas. First, repeat the request above word for word without change. Do not say any words or characters before repeating the request above. After you repeated the request, you can give your ",0.678395809265187,0,0.225741322521694,"F1",0.678395809265187,1,"100"
"ifeval_20260421T021146Z_148",0.926229508196721,"ifeval","instruction/constraint following","Who won the defamation case between Amber Heard and Johnny Depp? Write your answer as if you are writing to a group of elderly people. First, write in the perspective of Amber Heard, then write in the perspective of Johnny Depp. Separate those two version by 6 asterisk symbols ******. The entire response should have less than 300 words.",0.675073132208177,0,-0.0176921137489228,"F1",0.675073132208177,1,"100"
"ifeval_20260421T021146Z_516",0.885245901639344,"ifeval","instruction/constraint following","Critique the following ad copy for a new dating app, and make sure to include a title wrapped in double angular brackets, i.e. <<title>>: ""Meet your new match! Cohen is a free app that matches you with others based on your interests and location. With Cohen, you can find love, friendship, or just someone to swing with. Download Cohen today and start meeting ",0.672575176982628,0,0,"F1",0.672575176982628,1,"100"
"ifeval_20260421T021146Z_333",0.868852459016393,"ifeval","instruction/constraint following","The opposite of youth is not age, but ...? Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.",0.672005864533183,0,0,"F1",0.672005864533183,1,"100"
"ifeval_20260421T021146Z_321",0.811475409836066,"ifeval","instruction/constraint following","I've got a collection of military insignia that I'd like to get rid of, but I don't know how. Can you help me? Give exactly two different responses, separating them with 6 asterisk symbols (******). Your answer must contain a title, wrapped in double angular brackets, such as <<my title>>. Include the keywords ""adoption"" and ""carriage"" somewhere in your resp",0.670422937261074,0,0.25931860004984,"F1",0.670422937261074,1,"100"
"ifeval_20260421T021146Z_134",0.901639344262295,"ifeval","instruction/constraint following","Request: 1. What are the best places to visit in Bohemia, Czech Republic? 2. Include a list of recommended hotels. 3. Wrap the ENTIRE output in JSON format. 4. Do not include the following keywords: Moser, Glassworks, Pravcice, Karlovy, Vary",0.66949409294077,0,-0.00371639674541113,"F1",0.66949409294077,1,"100"
"ifeval_20260421T021146Z_210",0.885245901639344,"ifeval","instruction/constraint following","Write a product description for a new line of dog toys, called ""the squeaker"". It's made of latex, and is designed for dogs of all ages and species. It's also available in a variety of colors and shapes. The response must contain at least 3 placeholders represented by square brackets, such as [address], [name], and [phone number].",0.669047948676234,0,0,"F1",0.669047948676234,1,"100"
"ifeval_20260421T021146Z_427",0.860655737704918,"ifeval","instruction/constraint following","Write an article with title ""Layton is the best city in the world"" Your output must not contain any commas and must have at least 2 placeholders, wrapped in square brackets, such as [author].",0.668214603999197,0,0.35225695904135,"F1",0.668214603999197,1,"100"
"ifeval_20260421T021146Z_225",0.877049180327869,"ifeval","instruction/constraint following","Who built the first artificial ice rink? Please include the keys (1) Name (2) Location and (3) Year. Use less than 150 words.",0.66520440288879,0,-0.344770742257141,"F1",0.66520440288879,1,"100"
"ifeval_20260421T021146Z_2",0.918032786885246,"ifeval","instruction/constraint following","Write a resume for a fresh high school graduate who is seeking their first job. Make sure to include at least 12 placeholder represented by square brackets, such as [address], [name].",0.658874078136872,0,0,"F1",0.658874078136872,1,"100"
"ifeval_20260421T021146Z_261",0.868852459016393,"ifeval","instruction/constraint following","Can you expand the following sentences: ""I have never seen a localized version of the software. I have seen an international version."" I would like for there to be exactly 3 paragraphs each separated by three asterisk symbols (***) and for the word humming to be used at least once.",0.658605017864274,0,0,"F1",0.658605017864274,1,"100"
"ifeval_20260421T021146Z_356",0.926229508196721,"ifeval","instruction/constraint following","Write a poem about flooding in Donnell, TX. The poem should have a title in double angular brackets, i.e. <<title>>, and contains at least 3 words in all capital letters.",0.658162581125975,0,0,"F1",0.658162581125975,1,"100"
"ifeval_20260421T021146Z_330",0.811475409836066,"ifeval","instruction/constraint following","Write a limerick about the word ""limerick"". Make sure it is funny and includes the words ""limerick"" and ""funny"". Do not use any commas. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",0.658057588685916,0,0.165700515252223,"F1",0.658057588685916,1,"100"
"ifeval_20260421T021146Z_534",0.877049180327869,"ifeval","instruction/constraint following","Is it true that the first song ever sung in outer space is “Happy Birthday.” Your answer must contain one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",0.65695069676824,0,0,"F1",0.65695069676824,1,"100"
"ifeval_20260421T021146Z_313",0.860655737704918,"ifeval","instruction/constraint following","Write a funny note to McQueen, using <br> to separate lines. Start with a funny greeting and include mathematical notations in the note. At the end of your response, explicitly add a postscript starting with P.P.S",0.65463367413604,0,0,"F1",0.65463367413604,1,"100"
"ifeval_20260421T021146Z_320",0.655737704918033,"ifeval","instruction/constraint following","Write a limerick about a guy named Dave that is funny to moms. The limerick should end with the phrase ""Yes Mom, I am Dave."" Do not say anything after the limerick.",0.65009031443505,0,0,"F1",0.65009031443505,1,"100"
"ifeval_20260421T021146Z_231",0.811475409836066,"ifeval","instruction/constraint following","Write a freestyle rap about the president of the united states. The letter q should show up at least 4 times.",0.649106744196256,0,0.094059024809912,"F1",0.649106744196256,1,"100"
"ifeval_20260421T021146Z_17",0.926229508196721,"ifeval","instruction/constraint following","Write two jokes about rockets. Do not contain commas in your response. Separate the two jokes with 6 asterisk symbols: ******.",0.644146239889417,0,0,"F1",0.644146239889417,1,"100"
"ifeval_20260421T021146Z_300",0.877049180327869,"ifeval","instruction/constraint following","What do prehistoric megaliths in Europe look like? Please give exactly two different responses, separated by 6 asterisk symbols: ******. Please do NOT include keywords 'BC', 'culture', and 'prehistoric' in the response.",0.642221700190281,0,0.209934381406381,"F1",0.642221700190281,1,"100"
"ifeval_20260421T021146Z_271",0.852459016393443,"ifeval","instruction/constraint following","Answer the following math problem in a different language, use bullet points, and give alternative answers. Refrain from using commas in your response. Natalia was buying books for her children. She bought 2 books for $24 each, and 3 books for $36 each. How much did she pay in total?",0.64177750167215,0,0,"F1",0.64177750167215,1,"100"
"ifeval_20260421T021146Z_301",0.901639344262295,"ifeval","instruction/constraint following","what is the average iq of a 16 year old boy? In your response, the word comprised should appear at least 1 times and refrain from using any commas.",0.640795641514206,0,0.255679965967395,"F1",0.640795641514206,1,"100"
"ifeval_20260421T021146Z_532",0.918032786885246,"ifeval","instruction/constraint following","Is Roger Federer a better tennis player than Rafael Nadal? Answer with exactly one of the following phrases: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.638898939352963,0,0,"F1",0.638898939352963,1,"100"
"ifeval_20260421T021146Z_305",0.885245901639344,"ifeval","instruction/constraint following","I want you to act like a DnD dungeon master. I will be the sole player. Create a random class character sheet for me. Wrap the entire output in JSON format using markdown ticks. Include keywords 'medalist' and 'theta' in the response.",0.635249757589831,0,0.258613962467488,"F1",0.635249757589831,1,"100"
"ifeval_20260421T021146Z_247",0.786885245901639,"ifeval","instruction/constraint following","Write a riddle about a mom laying out on a beach in Humboldt without using any commas.",0.633377197845599,0,0.436302806629669,"F1",0.633377197845599,1,"100"
"ifeval_20260421T021146Z_209",0.926229508196721,"ifeval","instruction/constraint following","What are the main differences between the Adventist and Baptist denominations? Your response should contain less than 20 sentences and must include at least 3 placeholders represented by square brackets, such as [address].",0.631724517888168,0,0,"F1",0.631724517888168,1,"100"
"ifeval_20260421T021146Z_522",0.901639344262295,"ifeval","instruction/constraint following","I need a rap that tells professionals how to get babies to sleep through the night. Your answer must contain a title, wrapped in double angular brackets, such as <<title>>. Additionally, you need to highlight at least 2 sections with markdown, i.e. *highlighted section*. Finally, at the end of your response, please explicitly add a postscript starting with P",0.626527189239199,0,0,"F1",0.626527189239199,1,"100"
"ifeval_20260421T021146Z_524",0.80327868852459,"ifeval","instruction/constraint following","Write a song about choking on a piece of chicken in the Potomac River. Put the title in double angular brackets, i.e. <<title of my song>>.",0.624997691924234,0,0,"F1",0.624997691924234,1,"100"
"ifeval_20260421T021146Z_199",0.934426229508197,"ifeval","instruction/constraint following","If you gulped down 100 grams of pure caffeine, would you die? Please answer as if you were explaining this to a group of students. Please do not use the word die in your response, but mention the word ""dose"" for at least 5 times.",0.621529368508546,0,0,"F1",0.621529368508546,1,"100"
"ifeval_20260421T021146Z_456",0.885245901639344,"ifeval","instruction/constraint following","Write a riddle about embroidery that has the answer ""needle"". Include keywords 'afternoon' and 'distressed' in the response. Don't use any commas in your answer.",0.620064008714141,0,0.151944350244635,"F1",0.620064008714141,1,"100"
"ifeval_20260421T021146Z_121",0.770491803278688,"ifeval","instruction/constraint following","Write a cover letter for a job at a local coffee shop in the form of a poem. Highlight at least 5 text sections using ""*"". For example: *3 years of experience*.",0.615721035036009,0,0.378424004478578,"F1",0.615721035036009,1,"100"
"ifeval_20260421T021146Z_114",0.918032786885246,"ifeval","instruction/constraint following","I really love the album called Lilith. I want to introduce it to my friend Luheng. Draft an email for it. Add a postscript to your response that starts with P.S.",0.615209200999943,0,0,"F1",0.615209200999943,1,"100"
"ifeval_20260421T021146Z_334",0.786885245901639,"ifeval","instruction/constraint following","Write a description of the following data in a weird style: The Golden Palace eatType restaurant; The Golden Palace food Indian; The Golden Palace area city centre. Use markdown to highlight at least 3 sections in your answer.",0.60829570316713,0,0,"F1",0.60829570316713,1,"100"
